MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
012001	3.53E-05	19.6	0.25	-4.51E-02	3.7
012002	3.53E-05	19.6	0.25	-4.51E-02	3.7
012003	3.53E-05	19.6	0.25	-4.51E-02	3.7
012004	3.53E-05	19.6	0.25	-4.51E-02	3.7
012005	3.53E-05	19.6	0.25	-4.51E-02	3.7
012006	3.53E-05	19.6	0.25	-4.51E-02	3.7
012007	3.53E-05	19.6	0.25	-4.51E-02	3.7
012008	3.53E-05	19.6	0.25	-4.51E-02	3.7
012009	3.53E-05	19.6	0.25	-4.51E-02	3.7
012010	3.53E-05	19.6	0.25	-4.51E-02	3.7
012011	3.53E-05	19.6	0.25	-4.51E-02	3.7
012012	3.53E-05	19.6	0.25	-4.51E-02	3.7
012013	3.53E-05	19.6	0.25	-4.51E-02	3.7
012014	3.53E-05	19.6	0.25	-4.51E-02	3.7
012015	3.53E-05	19.6	0.25	-4.51E-02	3.7
012016	3.53E-05	19.6	0.25	-4.51E-02	3.7
012017	3.53E-05	19.6	0.25	-4.51E-02	3.7
012018	3.53E-05	19.6	0.25	-4.51E-02	3.7
012019	3.53E-05	19.6	0.25	-4.51E-02	3.7
012020	3.53E-05	19.6	0.25	-4.51E-02	3.7
012021	3.53E-05	19.6	0.25	-4.51E-02	3.7
012022	3.53E-05	19.6	0.25	-4.51E-02	3.7
012023	3.53E-05	19.6	0.25	-4.51E-02	3.7
012024	3.53E-05	19.6	0.25	-4.51E-02	3.7
012101	3.53E-05	19.6	0.25	-4.51E-02	3.7
012102	3.53E-05	19.6	0.25	-4.51E-02	3.7
012103	3.53E-05	19.6	0.25	-4.51E-02	3.7
012104	3.53E-05	19.6	0.25	-4.51E-02	3.7
012105	3.53E-05	19.6	0.25	-4.51E-02	3.7
012106	3.53E-05	19.6	0.25	-4.51E-02	3.7
012107	3.53E-05	19.6	0.25	-4.51E-02	3.7
012108	3.53E-05	19.6	0.25	-4.51E-02	3.7
012109	3.53E-05	19.6	0.25	-4.51E-02	3.7
012110	3.53E-05	19.6	0.25	-4.51E-02	3.7
012111	3.53E-05	19.6	0.25	-4.51E-02	3.7
012112	3.53E-05	19.6	0.25	-4.51E-02	3.7
012113	3.53E-05	19.6	0.25	-4.51E-02	3.7
012114	3.53E-05	19.6	0.25	-4.51E-02	3.7
012115	3.53E-05	19.6	0.25	-4.51E-02	3.7
012116	3.53E-05	19.6	0.25	-4.51E-02	3.7
012117	3.53E-05	19.6	0.25	-4.51E-02	3.7
012118	3.53E-05	19.6	0.25	-4.51E-02	3.7
012119	3.53E-05	19.6	0.25	-4.51E-02	3.7
012120	3.53E-05	19.6	0.25	-4.51E-02	3.7
012121	3.53E-05	19.6	0.25	-4.51E-02	3.7
012122	3.53E-05	19.6	0.25	-4.51E-02	3.7
012123	3.53E-05	19.6	0.25	-4.51E-02	3.7
012124	3.53E-05	19.6	0.25	-4.51E-02	3.7
012201	3.53E-05	19.6	0.25	-4.51E-02	3.7
012202	3.53E-05	19.6	0.25	-4.51E-02	3.7
012203	3.53E-05	19.6	0.25	-4.51E-02	3.7
012204	3.53E-05	19.6	0.25	-4.51E-02	3.7
012205	3.53E-05	19.6	0.25	-4.51E-02	3.7
012206	3.53E-05	19.6	0.25	-4.51E-02	3.7
012207	3.53E-05	19.6	0.25	-4.51E-02	3.7
012208	3.53E-05	19.6	0.25	-4.51E-02	3.7
012209	3.53E-05	19.6	0.25	-4.51E-02	3.7
012210	3.53E-05	19.6	0.25	-4.51E-02	3.7
012211	3.53E-05	19.6	0.25	-4.51E-02	3.7
012212	3.53E-05	19.6	0.25	-4.51E-02	3.7
012213	3.53E-05	19.6	0.25	-4.51E-02	3.7
012214	3.53E-05	19.6	0.25	-4.51E-02	3.7
012215	3.53E-05	19.6	0.25	-4.51E-02	3.7
012216	3.53E-05	19.6	0.25	-4.51E-02	3.7
012217	3.53E-05	19.6	0.25	-4.51E-02	3.7
012218	3.53E-05	19.6	0.25	-4.51E-02	3.7
012219	3.53E-05	19.6	0.25	-4.51E-02	3.7
012220	3.53E-05	19.6	0.25	-4.51E-02	3.7
012221	3.53E-05	19.6	0.25	-4.51E-02	3.7
012222	3.53E-05	19.6	0.25	-4.51E-02	3.7
012223	3.53E-05	19.6	0.25	-4.51E-02	3.7
012224	3.53E-05	19.6	0.25	-4.51E-02	3.7
012301	3.53E-05	19.6	0.25	-4.51E-02	3.7
012302	3.53E-05	19.6	0.25	-4.51E-02	3.7
012303	3.53E-05	19.6	0.25	-4.51E-02	3.7
012304	3.53E-05	19.6	0.25	-4.51E-02	3.7
012305	3.53E-05	19.6	0.25	-4.51E-02	3.7
012306	3.53E-05	19.6	0.25	-4.51E-02	3.7
012307	3.53E-05	19.6	0.25	-4.51E-02	3.7
012308	3.53E-05	19.6	0.25	-4.51E-02	3.7
012309	3.53E-05	19.6	0.25	-4.51E-02	3.7
012310	3.53E-05	19.6	0.25	-4.51E-02	3.7
012311	3.53E-05	19.6	0.25	-4.51E-02	3.7
012312	3.53E-05	19.6	0.25	-4.51E-02	3.7
012313	3.53E-05	19.6	0.25	-4.51E-02	3.7
012314	3.53E-05	19.6	0.25	-4.51E-02	3.7
012315	3.53E-05	19.6	0.25	-4.51E-02	3.7
012316	3.53E-05	19.6	0.25	-4.51E-02	3.7
012317	3.53E-05	19.6	0.25	-4.51E-02	3.7
012318	3.53E-05	19.6	0.25	-4.51E-02	3.7
012319	3.53E-05	19.6	0.25	-4.51E-02	3.7
012320	3.53E-05	19.6	0.25	-4.51E-02	3.7
012321	3.53E-05	19.6	0.25	-4.51E-02	3.7
012322	3.53E-05	19.6	0.25	-4.51E-02	3.7
012323	3.53E-05	19.6	0.25	-4.51E-02	3.7
012324	3.53E-05	19.6	0.25	-4.51E-02	3.7
012401	3.53E-05	19.6	0.25	-4.51E-02	3.7
012402	3.53E-05	19.6	0.25	-4.51E-02	3.7
012403	3.53E-05	19.6	0.25	-4.51E-02	3.7
012404	3.53E-05	19.6	0.25	-4.51E-02	3.7
012405	3.53E-05	19.6	0.25	-4.51E-02	3.7
012406	3.53E-05	19.6	0.25	-4.51E-02	3.7
012407	3.53E-05	19.6	0.25	-4.51E-02	3.7
012408	3.53E-05	19.6	0.25	-4.51E-02	3.7
012409	3.53E-05	19.6	0.25	-4.51E-02	3.7
012410	3.53E-05	19.6	0.25	-4.51E-02	3.7
012411	3.53E-05	19.6	0.25	-4.51E-02	3.7
012412	3.53E-05	19.6	0.25	-4.51E-02	3.7
012413	3.53E-05	19.6	0.25	-4.51E-02	3.7
012414	3.53E-05	19.6	0.25	-4.51E-02	3.7
012415	3.53E-05	19.6	0.25	-4.51E-02	3.7
012416	3.53E-05	19.6	0.25	-4.51E-02	3.7
012417	3.53E-05	19.6	0.25	-4.51E-02	3.7
012418	3.53E-05	19.6	0.25	-4.51E-02	3.7
012419	3.53E-05	19.6	0.25	-4.51E-02	3.7
012420	3.53E-05	19.6	0.25	-4.51E-02	3.7
012421	3.53E-05	19.6	0.25	-4.51E-02	3.7
012422	3.53E-05	19.6	0.25	-4.51E-02	3.7
012423	3.53E-05	19.6	0.25	-4.51E-02	3.7
012424	3.53E-05	19.6	0.25	-4.51E-02	3.7
012501	3.53E-05	19.6	0.25	-4.51E-02	3.7
012502	3.53E-05	19.6	0.25	-4.51E-02	3.7
012503	3.53E-05	19.6	0.25	-4.51E-02	3.7
012504	3.53E-05	19.6	0.25	-4.51E-02	3.7
012505	3.53E-05	19.6	0.25	-4.51E-02	3.7
012506	3.53E-05	19.6	0.25	-4.51E-02	3.7
012507	3.53E-05	19.6	0.25	-4.51E-02	3.7
012508	3.53E-05	19.6	0.25	-4.51E-02	3.7
012509	3.53E-05	19.6	0.25	-4.51E-02	3.7
012510	3.53E-05	19.6	0.25	-4.51E-02	3.7
012511	3.53E-05	19.6	0.25	-4.51E-02	3.7
012512	3.53E-05	19.6	0.25	-4.51E-02	3.7
012513	3.53E-05	19.6	0.25	-4.51E-02	3.7
012514	3.53E-05	19.6	0.25	-4.51E-02	3.7
012515	3.53E-05	19.6	0.25	-4.51E-02	3.7
012516	3.53E-05	19.6	0.25	-4.51E-02	3.7
012517	3.53E-05	19.6	0.25	-4.51E-02	3.7
012518	3.53E-05	19.6	0.25	-4.51E-02	3.7
012519	3.53E-05	19.6	0.25	-4.51E-02	3.7
012520	3.53E-05	19.6	0.25	-4.51E-02	3.7
012521	3.53E-05	19.6	0.25	-4.51E-02	3.7
012522	3.53E-05	19.6	0.25	-4.51E-02	3.7
012523	3.53E-05	19.6	0.25	-4.51E-02	3.7
012524	3.53E-05	19.6	0.25	-4.51E-02	3.7
012601	3.53E-05	19.6	0.25	-4.51E-02	3.7
012602	3.53E-05	19.6	0.25	-4.51E-02	3.7
012603	3.53E-05	19.6	0.25	-4.51E-02	3.7
012604	3.53E-05	19.6	0.25	-4.51E-02	3.7
012605	3.53E-05	19.6	0.25	-4.51E-02	3.7
012606	3.53E-05	19.6	0.25	-4.51E-02	3.7
012607	3.53E-05	19.6	0.25	-4.51E-02	3.7
012608	3.53E-05	19.6	0.25	-4.51E-02	3.7
012609	3.53E-05	19.6	0.25	-4.51E-02	3.7
012610	3.53E-05	19.6	0.25	-4.51E-02	3.7
012611	3.53E-05	19.6	0.25	-4.51E-02	3.7
012612	3.53E-05	19.6	0.25	-4.51E-02	3.7
012613	3.53E-05	19.6	0.25	-4.51E-02	3.7
012614	3.53E-05	19.6	0.25	-4.51E-02	3.7
012615	3.53E-05	19.6	0.25	-4.51E-02	3.7
012616	3.53E-05	19.6	0.25	-4.51E-02	3.7
012617	3.53E-05	19.6	0.25	-4.51E-02	3.7
012618	3.53E-05	19.6	0.25	-4.51E-02	3.7
012619	3.53E-05	19.6	0.25	-4.51E-02	3.7
012620	3.53E-05	19.6	0.25	-4.51E-02	3.7
012621	3.53E-05	19.6	0.25	-4.51E-02	3.7
012622	3.53E-05	19.6	0.25	-4.51E-02	3.7
012623	3.53E-05	19.6	0.25	-4.51E-02	3.7
012624	3.53E-05	19.6	0.25	-4.51E-02	3.7
012701	3.53E-05	19.6	0.25	-4.51E-02	3.7
012702	3.53E-05	19.6	0.25	-4.51E-02	3.7
012703	3.53E-05	19.6	0.25	-4.51E-02	3.7
012704	3.53E-05	19.6	0.25	-4.51E-02	3.7
012705	3.53E-05	19.6	0.25	-4.51E-02	3.7
012706	3.53E-05	19.6	0.25	-4.51E-02	3.7
012707	3.53E-05	19.6	0.25	-4.51E-02	3.7
012708	3.53E-05	19.6	0.25	-4.51E-02	3.7
012709	3.53E-05	19.6	0.25	-4.51E-02	3.7
012710	3.53E-05	19.6	0.25	-4.51E-02	3.7
012711	3.53E-05	19.6	0.25	-4.51E-02	3.7
012712	3.53E-05	19.6	0.25	-4.51E-02	3.7
012713	3.53E-05	19.6	0.25	-4.51E-02	3.7
012714	3.53E-05	19.6	0.25	-4.51E-02	3.7
012715	3.53E-05	19.6	0.25	-4.51E-02	3.7
012716	3.53E-05	19.6	0.25	-4.51E-02	3.7
012717	3.53E-05	19.6	0.25	-4.51E-02	3.7
012718	3.53E-05	19.6	0.25	-4.51E-02	3.7
012719	3.53E-05	19.6	0.25	-4.51E-02	3.7
012720	3.53E-05	19.6	0.25	-4.51E-02	3.7
012721	3.53E-05	19.6	0.25	-4.51E-02	3.7
012722	3.53E-05	19.6	0.25	-4.51E-02	3.7
012723	3.53E-05	19.6	0.25	-4.51E-02	3.7
012724	3.53E-05	19.6	0.25	-4.51E-02	3.7
012801	3.53E-05	19.6	0.25	-4.51E-02	3.7
012802	3.53E-05	19.6	0.25	-4.51E-02	3.7
012803	3.53E-05	19.6	0.25	-4.51E-02	3.7
012804	3.53E-05	19.6	0.25	-4.51E-02	3.7
012805	3.53E-05	19.6	0.25	-4.51E-02	3.7
012806	3.53E-05	19.6	0.25	-4.51E-02	3.7
012807	3.53E-05	19.6	0.25	-4.51E-02	3.7
012808	3.53E-05	19.6	0.25	-4.51E-02	3.7
012809	3.53E-05	19.6	0.25	-4.51E-02	3.7
012810	3.53E-05	19.6	0.25	-4.51E-02	3.7
012811	3.53E-05	19.6	0.25	-4.51E-02	3.7
012812	3.53E-05	19.6	0.25	-4.51E-02	3.7
012813	3.53E-05	19.6	0.25	-4.51E-02	3.7
012814	3.53E-05	19.6	0.25	-4.51E-02	3.7
012815	3.53E-05	19.6	0.25	-4.51E-02	3.7
012816	3.53E-05	19.6	0.25	-4.51E-02	3.7
012817	3.53E-05	19.6	0.25	-4.51E-02	3.7
012818	3.53E-05	19.6	0.25	-4.51E-02	3.7
012819	3.53E-05	19.6	0.25	-4.51E-02	3.7
012820	3.53E-05	19.6	0.25	-4.51E-02	3.7
012821	3.53E-05	19.6	0.25	-4.51E-02	3.7
012822	3.53E-05	19.6	0.25	-4.51E-02	3.7
012823	3.53E-05	19.6	0.25	-4.51E-02	3.7
012824	3.53E-05	19.6	0.25	-4.51E-02	3.7
012901	3.53E-05	19.6	0.25	-4.51E-02	3.7
012902	3.53E-05	19.6	0.25	-4.51E-02	3.7
012903	3.53E-05	19.6	0.25	-4.51E-02	3.7
012904	3.53E-05	19.6	0.25	-4.51E-02	3.7
012905	3.53E-05	19.6	0.25	-4.51E-02	3.7
012906	3.53E-05	19.6	0.25	-4.51E-02	3.7
012907	3.53E-05	19.6	0.25	-4.51E-02	3.7
012908	3.53E-05	19.6	0.25	-4.51E-02	3.7
012909	3.53E-05	19.6	0.25	-4.51E-02	3.7
012910	3.53E-05	19.6	0.25	-4.51E-02	3.7
012911	3.53E-05	19.6	0.25	-4.51E-02	3.7
012912	3.53E-05	19.6	0.25	-4.51E-02	3.7
012913	3.53E-05	19.6	0.25	-4.51E-02	3.7
012914	3.53E-05	19.6	0.25	-4.51E-02	3.7
012915	3.53E-05	19.6	0.25	-4.51E-02	3.7
012916	3.53E-05	19.6	0.25	-4.51E-02	3.7
012917	3.53E-05	19.6	0.25	-4.51E-02	3.7
012918	3.53E-05	19.6	0.25	-4.51E-02	3.7
012919	3.53E-05	19.6	0.25	-4.51E-02	3.7
012920	3.53E-05	19.6	0.25	-4.51E-02	3.7
012921	3.53E-05	19.6	0.25	-4.51E-02	3.7
012922	3.53E-05	19.6	0.25	-4.51E-02	3.7
012923	3.53E-05	19.6	0.25	-4.51E-02	3.7
012924	3.53E-05	19.6	0.25	-4.51E-02	3.7
013001	3.53E-05	19.6	0.25	-4.51E-02	3.7
013002	3.53E-05	19.6	0.25	-4.51E-02	3.7
013003	3.53E-05	19.6	0.25	-4.51E-02	3.7
013004	3.53E-05	19.6	0.25	-4.51E-02	3.7
013005	3.53E-05	19.6	0.25	-4.51E-02	3.7
013006	3.53E-05	19.6	0.25	-4.51E-02	3.7
013007	3.53E-05	19.6	0.25	-4.51E-02	3.7
013008	3.53E-05	19.6	0.25	-4.51E-02	3.7
013009	3.53E-05	19.6	0.25	-4.51E-02	3.7
013010	3.53E-05	19.6	0.25	-4.51E-02	3.7
013011	3.53E-05	19.6	0.25	-4.51E-02	3.7
013012	3.53E-05	19.6	0.25	-4.51E-02	3.7
013013	3.53E-05	19.6	0.25	-4.51E-02	3.7
013014	3.53E-05	19.6	0.25	-4.51E-02	3.7
013015	3.53E-05	19.6	0.25	-4.51E-02	3.7
013016	3.53E-05	19.6	0.25	-4.51E-02	3.7
013017	3.53E-05	19.6	0.25	-4.51E-02	3.7
013018	3.53E-05	19.6	0.25	-4.51E-02	3.7
013019	3.53E-05	19.6	0.25	-4.51E-02	3.7
013020	3.53E-05	19.6	0.25	-4.51E-02	3.7
013021	3.53E-05	19.6	0.25	-4.51E-02	3.7
013022	3.53E-05	19.6	0.25	-4.51E-02	3.7
013023	3.53E-05	19.6	0.25	-4.51E-02	3.7
013024	3.53E-05	19.6	0.25	-4.51E-02	3.7
013101	3.53E-05	19.6	0.25	-4.51E-02	3.7
013102	3.53E-05	19.6	0.25	-4.51E-02	3.7
013103	3.53E-05	19.6	0.25	-4.51E-02	3.7
013104	3.53E-05	19.6	0.25	-4.51E-02	3.7
013105	3.53E-05	19.6	0.25	-4.51E-02	3.7
013106	3.53E-05	19.6	0.25	-4.51E-02	3.7
013107	3.53E-05	19.6	0.25	-4.51E-02	3.7
013108	3.53E-05	19.6	0.25	-4.51E-02	3.7
013109	3.53E-05	19.6	0.25	-4.51E-02	3.7
013110	3.53E-05	19.6	0.25	-4.51E-02	3.7
013111	3.53E-05	19.6	0.25	-4.51E-02	3.7
013112	3.53E-05	19.6	0.25	-4.51E-02	3.7
013113	3.53E-05	19.6	0.25	-4.51E-02	3.7
013114	3.53E-05	19.6	0.25	-4.51E-02	3.7
013115	3.53E-05	19.6	0.25	-4.51E-02	3.7
013116	3.53E-05	19.6	0.25	-4.51E-02	3.7
013117	3.53E-05	19.6	0.25	-4.51E-02	3.7
013118	3.53E-05	19.6	0.25	-4.51E-02	3.7
013119	3.53E-05	19.6	0.25	-4.51E-02	3.7
013120	3.53E-05	19.6	0.25	-4.51E-02	3.7
013121	3.53E-05	19.6	0.25	-4.51E-02	3.7
013122	3.53E-05	19.6	0.25	-4.51E-02	3.7
013123	3.53E-05	19.6	0.25	-4.51E-02	3.7
013124	3.53E-05	19.6	0.25	-4.51E-02	3.7
020101	9.18E-05	19.6	0.25	-4.51E-02	3.7
020102	9.18E-05	19.6	0.25	-4.51E-02	3.7
020103	9.18E-05	19.6	0.25	-4.51E-02	3.7
020104	9.18E-05	19.6	0.25	-4.51E-02	3.7
020105	9.18E-05	19.6	0.25	-4.51E-02	3.7
020106	9.18E-05	19.6	0.25	-4.51E-02	3.7
020107	9.18E-05	19.6	0.25	-4.51E-02	3.7
020108	9.18E-05	19.6	0.25	-4.51E-02	3.7
020109	9.18E-05	19.6	0.25	-4.51E-02	3.7
020110	9.18E-05	19.6	0.25	-4.51E-02	3.7
020111	9.18E-05	19.6	0.25	-4.51E-02	3.7
020112	9.18E-05	19.6	0.25	-4.51E-02	3.7
020113	9.18E-05	19.6	0.25	-4.51E-02	3.7
020114	9.18E-05	19.6	0.25	-4.51E-02	3.7
020115	9.18E-05	19.6	0.25	-4.51E-02	3.7
020116	9.18E-05	19.6	0.25	-4.51E-02	3.7
020117	9.18E-05	19.6	0.25	-4.51E-02	3.7
020118	9.18E-05	19.6	0.25	-4.51E-02	3.7
020119	9.18E-05	19.6	0.25	-4.51E-02	3.7
020120	9.18E-05	19.6	0.25	-4.51E-02	3.7
020121	9.18E-05	19.6	0.25	-4.51E-02	3.7
020122	9.18E-05	19.6	0.25	-4.51E-02	3.7
020123	9.18E-05	19.6	0.25	-4.51E-02	3.7
020124	9.18E-05	19.6	0.25	-4.51E-02	3.7
020201	9.18E-05	19.6	0.25	-4.51E-02	3.7
020202	9.18E-05	19.6	0.25	-4.51E-02	3.7
020203	9.18E-05	19.6	0.25	-4.51E-02	3.7
020204	9.18E-05	19.6	0.25	-4.51E-02	3.7
020205	9.18E-05	19.6	0.25	-4.51E-02	3.7
020206	9.18E-05	19.6	0.25	-4.51E-02	3.7
020207	9.18E-05	19.6	0.25	-4.51E-02	3.7
020208	9.18E-05	19.6	0.25	-4.51E-02	3.7
020209	9.18E-05	19.6	0.25	-4.51E-02	3.7
020210	9.18E-05	19.6	0.25	-4.51E-02	3.7
020211	9.18E-05	19.6	0.25	-4.51E-02	3.7
020212	9.18E-05	19.6	0.25	-4.51E-02	3.7
020213	9.18E-05	19.6	0.25	-4.51E-02	3.7
020214	9.18E-05	19.6	0.25	-4.51E-02	3.7
020215	9.18E-05	19.6	0.25	-4.51E-02	3.7
020216	9.18E-05	19.6	0.25	-4.51E-02	3.7
020217	9.18E-05	19.6	0.25	-4.51E-02	3.7
020218	9.18E-05	19.6	0.25	-4.51E-02	3.7
020219	9.18E-05	19.6	0.25	-4.51E-02	3.7
020220	9.18E-05	19.6	0.25	-4.51E-02	3.7
020221	9.18E-05	19.6	0.25	-4.51E-02	3.7
020222	9.18E-05	19.6	0.25	-4.51E-02	3.7
020223	9.18E-05	19.6	0.25	-4.51E-02	3.7
020224	9.18E-05	19.6	0.25	-4.51E-02	3.7
020301	9.18E-05	19.6	0.25	-4.51E-02	3.7
020302	9.18E-05	19.6	0.25	-4.51E-02	3.7
020303	9.18E-05	19.6	0.25	-4.51E-02	3.7
020304	9.18E-05	19.6	0.25	-4.51E-02	3.7
020305	9.18E-05	19.6	0.25	-4.51E-02	3.7
020306	9.18E-05	19.6	0.25	-4.51E-02	3.7
020307	9.18E-05	19.6	0.25	-4.51E-02	3.7
020308	9.18E-05	19.6	0.25	-4.51E-02	3.7
020309	9.18E-05	19.6	0.25	-4.51E-02	3.7
020310	9.18E-05	19.6	0.25	-4.51E-02	3.7
020311	9.18E-05	19.6	0.25	-4.51E-02	3.7
020312	9.18E-05	19.6	0.25	-4.51E-02	3.7
020313	9.18E-05	19.6	0.25	-4.51E-02	3.7
020314	9.18E-05	19.6	0.25	-4.51E-02	3.7
020315	9.18E-05	19.6	0.25	-4.51E-02	3.7
020316	9.18E-05	19.6	0.25	-4.51E-02	3.7
020317	9.18E-05	19.6	0.25	-4.51E-02	3.7
020318	9.18E-05	19.6	0.25	-4.51E-02	3.7
020319	9.18E-05	19.6	0.25	-4.51E-02	3.7
020320	9.18E-05	19.6	0.25	-4.51E-02	3.7
020321	9.18E-05	19.6	0.25	-4.51E-02	3.7
020322	9.18E-05	19.6	0.25	-4.51E-02	3.7
020323	9.18E-05	19.6	0.25	-4.51E-02	3.7
020324	9.18E-05	19.6	0.25	-4.51E-02	3.7
020401	9.18E-05	19.6	0.25	-4.51E-02	3.7
020402	9.18E-05	19.6	0.25	-4.51E-02	3.7
020403	9.18E-05	19.6	0.25	-4.51E-02	3.7
020404	9.18E-05	19.6	0.25	-4.51E-02	3.7
020405	9.18E-05	19.6	0.25	-4.51E-02	3.7
020406	9.18E-05	19.6	0.25	-4.51E-02	3.7
020407	9.18E-05	19.6	0.25	-4.51E-02	3.7
020408	9.18E-05	19.6	0.25	-4.51E-02	3.7
020409	9.18E-05	19.6	0.25	-4.51E-02	3.7
020410	9.18E-05	19.6	0.25	-4.51E-02	3.7
020411	9.18E-05	19.6	0.25	-4.51E-02	3.7
020412	9.18E-05	19.6	0.25	-4.51E-02	3.7
020413	9.18E-05	19.6	0.25	-4.51E-02	3.7
020414	9.18E-05	19.6	0.25	-4.51E-02	3.7
020415	9.18E-05	19.6	0.25	-4.51E-02	3.7
020416	9.18E-05	19.6	0.25	-4.51E-02	3.7
020417	9.18E-05	19.6	0.25	-4.51E-02	3.7
020418	9.18E-05	19.6	0.25	-4.51E-02	3.7
020419	9.18E-05	19.6	0.25	-4.51E-02	3.7
020420	9.18E-05	19.6	0.25	-4.51E-02	3.7
020421	9.18E-05	19.6	0.25	-4.51E-02	3.7
020422	9.18E-05	19.6	0.25	-4.51E-02	3.7
020423	9.18E-05	19.6	0.25	-4.51E-02	3.7
020424	9.18E-05	19.6	0.25	-4.51E-02	3.7
020501	9.18E-05	19.6	0.25	-4.51E-02	3.7
020502	9.18E-05	19.6	0.25	-4.51E-02	3.7
020503	9.18E-05	19.6	0.25	-4.51E-02	3.7
020504	9.18E-05	19.6	0.25	-4.51E-02	3.7
020505	9.18E-05	19.6	0.25	-4.51E-02	3.7
020506	9.18E-05	19.6	0.25	-4.51E-02	3.7
020507	9.18E-05	19.6	0.25	-4.51E-02	3.7
020508	9.18E-05	19.6	0.25	-4.51E-02	3.7
020509	9.18E-05	19.6	0.25	-4.51E-02	3.7
020510	9.18E-05	19.6	0.25	-4.51E-02	3.7
020511	9.18E-05	19.6	0.25	-4.51E-02	3.7
020512	9.18E-05	19.6	0.25	-4.51E-02	3.7
020513	9.18E-05	19.6	0.25	-4.51E-02	3.7
020514	9.18E-05	19.6	0.25	-4.51E-02	3.7
020515	9.18E-05	19.6	0.25	-4.51E-02	3.7
020516	9.18E-05	19.6	0.25	-4.51E-02	3.7
020517	9.18E-05	19.6	0.25	-4.51E-02	3.7
020518	9.18E-05	19.6	0.25	-4.51E-02	3.7
020519	9.18E-05	19.6	0.25	-4.51E-02	3.7
020520	9.18E-05	19.6	0.25	-4.51E-02	3.7
020521	9.18E-05	19.6	0.25	-4.51E-02	3.7
020522	9.18E-05	19.6	0.25	-4.51E-02	3.7
020523	9.18E-05	19.6	0.25	-4.51E-02	3.7
020524	9.18E-05	19.6	0.25	-4.51E-02	3.7
020601	9.18E-05	19.6	0.25	-4.51E-02	3.7
020602	9.18E-05	19.6	0.25	-4.51E-02	3.7
020603	9.18E-05	19.6	0.25	-4.51E-02	3.7
020604	9.18E-05	19.6	0.25	-4.51E-02	3.7
020605	9.18E-05	19.6	0.25	-4.51E-02	3.7
020606	9.18E-05	19.6	0.25	-4.51E-02	3.7
020607	9.18E-05	19.6	0.25	-4.51E-02	3.7
020608	9.18E-05	19.6	0.25	-4.51E-02	3.7
020609	9.18E-05	19.6	0.25	-4.51E-02	3.7
020610	9.18E-05	19.6	0.25	-4.51E-02	3.7
020611	9.18E-05	19.6	0.25	-4.51E-02	3.7
020612	9.18E-05	19.6	0.25	-4.51E-02	3.7
020613	9.18E-05	19.6	0.25	-4.51E-02	3.7
020614	9.18E-05	19.6	0.25	-4.51E-02	3.7
020615	9.18E-05	19.6	0.25	-4.51E-02	3.7
020616	9.18E-05	19.6	0.25	-4.51E-02	3.7
020617	9.18E-05	19.6	0.25	-4.51E-02	3.7
020618	9.18E-05	19.6	0.25	-4.51E-02	3.7
020619	9.18E-05	19.6	0.25	-4.51E-02	3.7
020620	9.18E-05	19.6	0.25	-4.51E-02	3.7
020621	9.18E-05	19.6	0.25	-4.51E-02	3.7
020622	9.18E-05	19.6	0.25	-4.51E-02	3.7
020623	9.18E-05	19.6	0.25	-4.51E-02	3.7
020624	9.18E-05	19.6	0.25	-4.51E-02	3.7
020701	9.18E-05	19.6	0.25	-4.51E-02	3.7
020702	9.18E-05	19.6	0.25	-4.51E-02	3.7
020703	9.18E-05	19.6	0.25	-4.51E-02	3.7
020704	9.18E-05	19.6	0.25	-4.51E-02	3.7
020705	9.18E-05	19.6	0.25	-4.51E-02	3.7
020706	9.18E-05	19.6	0.25	-4.51E-02	3.7
020707	9.18E-05	19.6	0.25	-4.51E-02	3.7
020708	9.18E-05	19.6	0.25	-4.51E-02	3.7
020709	9.18E-05	19.6	0.25	-4.51E-02	3.7
020710	9.18E-05	19.6	0.25	-4.51E-02	3.7
020711	9.18E-05	19.6	0.25	-4.51E-02	3.7
020712	9.18E-05	19.6	0.25	-4.51E-02	3.7
020713	9.18E-05	19.6	0.25	-4.51E-02	3.7
020714	9.18E-05	19.6	0.25	-4.51E-02	3.7
020715	9.18E-05	19.6	0.25	-4.51E-02	3.7
020716	9.18E-05	19.6	0.25	-4.51E-02	3.7
020717	9.18E-05	19.6	0.25	-4.51E-02	3.7
020718	9.18E-05	19.6	0.25	-4.51E-02	3.7
020719	9.18E-05	19.6	0.25	-4.51E-02	3.7
020720	9.18E-05	19.6	0.25	-4.51E-02	3.7
020721	9.18E-05	19.6	0.25	-4.51E-02	3.7
020722	9.18E-05	19.6	0.25	-4.51E-02	3.7
020723	9.18E-05	19.6	0.25	-4.51E-02	3.7
020724	9.18E-05	19.6	0.25	-4.51E-02	3.7
020801	9.18E-05	19.6	0.25	-4.51E-02	3.7
020802	9.18E-05	19.6	0.25	-4.51E-02	3.7
020803	9.18E-05	19.6	0.25	-4.51E-02	3.7
020804	9.18E-05	19.6	0.25	-4.51E-02	3.7
020805	9.18E-05	19.6	0.25	-4.51E-02	3.7
020806	9.18E-05	19.6	0.25	-4.51E-02	3.7
020807	9.18E-05	19.6	0.25	-4.51E-02	3.7
020808	9.18E-05	19.6	0.25	-4.51E-02	3.7
020809	9.18E-05	19.6	0.25	-4.51E-02	3.7
